TransactionAmount,TransactionType,Location,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,Target
317.12,Debit,Fort Worth,57.232.212.116,M018,Branch,44.0,Doctor,80.0,1.0,14409.74,2024-11-04 08:08:08,2,1
476.63,Debit,Charlotte,32.13.122.242,M037,ATM,79.0,Retired,115.0,1.0,4894.25,2024-11-04 08:09:09,2,3
156.58,Debit,Portland,48.31.196.24,M083,Branch,24.0,Student,160.0,1.0,8981.61,2024-11-04 08:09:39,1,2
15.740000000000009,Debit,Denver,136.250.159.93,M051,Branch,27.0,Student,38.0,1.0,690.1599999999999,2024-11-04 08:10:02,1,0
297.15,Debit,Phoenix,122.94.26.104,M034,Online,76.0,Retired,178.0,1.0,5449.37,2024-11-04 08:10:07,1,3
647.85,Debit,Omaha,97.106.5.76,M034,Branch,36.0,Doctor,121.0,1.0,13779.97,2024-11-04 08:09:34,0,1
75.04000000000002,Debit,El Paso,52.1.78.30,M056,ATM,49.0,Engineer,178.0,1.0,9648.6,2024-11-04 08:07:27,1,1
273.92,Debit,Virginia Beach,101.90.40.193,M086,Online,28.0,Student,35.0,1.0,1029.1500000000005,2024-11-04 08:09:46,1,2
420.6,Debit,Louisville,189.183.50.147,M086,Branch,26.0,Student,55.0,1.0,1778.75,2024-11-04 08:09:30,2,2
213.55,Debit,Boston,161.25.82.11,M077,ATM,63.0,Doctor,15.0,1.0,5238.37,2024-11-04 08:07:06,1,3
309.56,Debit,Charlotte,6.204.110.7,M094,Online,58.0,Doctor,147.0,1.0,972.0400000000004,2024-11-04 08:09:17,2,3
77.25,Debit,Virginia Beach,45.182.28.148,M059,Branch,68.0,Doctor,157.0,1.0,14077.97,2024-11-04 08:07:50,1,1
146.92,Debit,Portland,77.7.223.184,M003,ATM,64.0,Retired,272.0,1.0,3990.6,2024-11-04 08:07:41,1,3
126.6,Debit,San Antonio,221.206.44.63,M031,Branch,22.0,Student,146.0,1.0,961.6500000000005,2024-11-04 08:08:35,1,2
101.34,Debit,Boston,147.227.81.224,M068,ATM,24.0,Student,46.0,1.0,703.2600000000002,2024-11-04 08:10:15,1,0
184.97,Debit,Denver,141.201.46.191,M012,Branch,58.0,Doctor,268.0,1.0,1156.6699999999996,2024-11-04 08:11:06,1,3
451.15,Debit,Chicago,201.114.165.141,M094,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,2024-11-04 08:10:45,2,3
880.04,Debit,Sacramento,66.255.7.16,M093,ATM,25.0,Student,29.0,1.0,261.97000000000025,2024-11-04 08:07:37,0,2
95.75,Debit,Los Angeles,190.92.63.219,M064,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,2024-11-04 08:07:31,1,2
98.03,Debit,El Paso,49.20.211.229,M095,Branch,54.0,Engineer,165.0,1.0,6323.45,2024-11-04 08:08:36,1,3
617.66,Debit,Boston,34.169.232.37,M057,ATM,42.0,Engineer,128.0,1.0,7155.95,2024-11-04 08:08:03,0,1
888.57,Debit,San Antonio,193.217.248.188,M092,Online,62.0,Retired,102.0,1.0,7896.14,2024-11-04 08:10:57,0,3
107.48000000000002,Debit,Omaha,44.73.3.217,M080,Branch,22.0,Student,129.0,1.0,591.2299999999996,2024-11-04 08:08:11,1,2
36.57000000000002,Debit,Omaha,221.23.158.87,M051,ATM,62.0,Retired,69.0,1.0,2583.07,2024-11-04 08:07:02,1,3
575.62,Debit,Oklahoma City,116.175.11.222,M081,Online,43.0,Doctor,129.0,1.0,234.40999999999985,2024-11-04 08:11:33,2,3
84.88999999999999,Debit,San Jose,201.113.165.203,M018,ATM,37.0,Engineer,70.0,1.0,4735.61,2024-11-04 08:12:16,1,3
109.30000000000001,Debit,Fort Worth,93.146.251.20,M020,Branch,56.0,Doctor,27.0,1.0,13510.11,2024-11-04 08:06:29,1,1
230.08,Debit,Austin,93.52.44.101,M006,Online,79.0,Retired,124.0,1.0,4466.1,2024-11-04 08:11:47,1,3
361.92,Debit,Detroit,27.215.118.94,M018,ATM,54.0,Retired,111.0,1.0,7474.31,2024-11-04 08:10:23,2,3
122.44999999999999,Debit,New York,119.43.28.203,M065,Branch,46.0,Doctor,98.0,1.0,7255.49,2024-11-04 08:07:54,1,1
642.53,Debit,Mesa,5.50.152.168,M048,ATM,65.0,Doctor,128.0,1.0,11417.91,2024-11-04 08:12:10,0,1
11.460000000000008,Debit,Chicago,217.82.46.37,M056,Online,67.0,Retired,73.0,1.0,6628.75,2024-11-04 08:07:19,1,3
65.32,Debit,Mesa,40.10.25.102,M094,ATM,28.0,Student,54.0,1.0,9165.02,2024-11-04 08:11:09,1,0
85.31,Debit,Kansas City,45.64.74.86,M019,ATM,62.0,Retired,27.0,1.0,6095.65,2024-11-04 08:08:13,1,3
726.61,Debit,Phoenix,210.228.226.64,M081,ATM,18.0,Student,277.0,1.0,1008.7600000000002,2024-11-04 08:10:14,0,0
130.4,Debit,Raleigh,163.129.70.210,M024,Branch,45.0,Engineer,63.0,1.0,4381.24,2024-11-04 08:09:41,1,3
68.1,Debit,Milwaukee,94.227.164.192,M089,ATM,20.0,Student,47.0,1.0,1382.8000000000002,2024-11-04 08:10:15,1,0
65.25999999999999,Debit,Sacramento,77.208.193.198,M026,Branch,26.0,Student,72.0,1.0,7380.63,2024-11-04 08:10:54,1,2
191.62,Debit,Jacksonville,165.114.224.47,M016,Branch,63.0,Doctor,51.0,1.0,1981.67,2024-11-04 08:07:04,1,3
212.88,Debit,Fresno,184.146.10.88,M062,Online,39.0,Doctor,122.0,1.0,7036.72,2024-11-04 08:11:36,1,1
88.38,Debit,Virginia Beach,19.20.13.234,M026,ATM,30.0,Engineer,138.0,1.0,3707.82,2024-11-04 08:08:14,1,2
390.09,Debit,El Paso,48.89.167.189,M057,Online,26.0,Engineer,49.0,1.0,2617.23,2024-11-04 08:10:14,2,0
48.28999999999999,Debit,San Diego,221.105.243.251,M060,Online,37.0,Engineer,242.0,1.0,8883.4,2024-11-04 08:07:56,1,1
333.83,Debit,Fresno,121.67.144.20,M097,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,2024-11-04 08:11:07,2,3
100.26999999999998,Debit,Miami,144.91.150.133,M045,Online,79.0,Retired,51.0,1.0,4309.9,2024-11-04 08:10:38,1,3
44.53999999999999,Debit,San Antonio,81.67.222.238,M048,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,2024-11-04 08:07:59,1,2
82.17000000000002,Debit,Fort Worth,13.88.251.53,M096,Branch,28.0,Student,21.0,1.0,1913.06,2024-11-04 08:09:37,1,0
447.42,Debit,Charlotte,213.15.9.253,M056,Online,32.0,Engineer,65.0,1.0,6133.22,2024-11-04 08:08:15,2,1
192.73,Debit,Milwaukee,182.84.41.229,M027,Branch,71.0,Retired,157.0,1.0,2037.75,2024-11-04 08:11:39,1,3
7.819999999999993,Debit,Boston,40.45.69.120,M090,ATM,36.0,Engineer,273.0,1.0,2240.49,2024-11-04 08:09:35,1,0
79.43,Debit,Dallas,142.184.68.230,M009,ATM,74.0,Retired,72.0,1.0,6579.37,2024-11-04 08:07:37,1,3
386.97,Debit,Raleigh,107.247.202.71,M098,Branch,58.0,Retired,137.0,1.0,1876.35,2024-11-04 08:06:24,2,3
51.22,Debit,Fresno,49.29.37.185,M040,Branch,23.0,Student,82.0,1.0,1664.5900000000001,2024-11-04 08:10:07,1,0
256.05,Debit,Nashville,4.105.134.118,M009,ATM,54.0,Retired,35.0,1.0,6910.18,2024-11-04 08:11:46,1,3
7.789999999999992,Debit,Los Angeles,221.105.243.251,M097,Branch,34.0,Doctor,298.0,1.0,1319.85,2024-11-04 08:09:15,1,3
233.71,Debit,Louisville,35.67.21.23,M073,Branch,63.0,Doctor,11.0,1.0,6095.5,2024-11-04 08:08:48,1,1
176.37,Debit,Boston,129.102.184.189,M057,Branch,55.0,Retired,126.0,1.0,2420.86,2024-11-04 08:07:09,1,3
86.41,Debit,Fresno,168.55.199.214,M099,ATM,75.0,Retired,125.0,1.0,3128.71,2024-11-04 08:11:25,1,3
21.569999999999965,Debit,San Francisco,136.105.231.135,M071,ATM,54.0,Retired,71.0,1.0,7587.48,2024-11-04 08:09:29,1,3
82.67000000000002,Debit,Milwaukee,185.23.87.107,M014,Branch,26.0,Student,46.0,1.0,290.59000000000015,2024-11-04 08:07:11,1,2
543.47,Debit,Los Angeles,160.212.125.105,M092,ATM,18.0,Student,122.0,1.0,6165.03,2024-11-04 08:11:42,2,0
47.47999999999999,Debit,El Paso,196.244.194.198,M027,Branch,24.0,Student,66.0,1.0,585.5200000000004,2024-11-04 08:08:50,1,0
64.92000000000002,Debit,Atlanta,186.57.149.225,M082,Branch,58.0,Engineer,236.0,1.0,5481.76,2024-11-04 08:11:10,1,3
3.8000000000000114,Debit,Charlotte,8.244.162.185,M057,Online,65.0,Doctor,174.0,1.0,5766.96,2024-11-04 08:12:18,1,1
22.539999999999964,Debit,El Paso,161.161.26.115,M044,Online,26.0,Engineer,42.000000000000014,1.0,7139.11,2024-11-04 08:10:34,1,1
167.47,Debit,Sacramento,175.166.115.182,M024,ATM,35.0,Engineer,103.0,1.0,2293.13,2024-11-04 08:12:04,1,3
390.77,Debit,Portland,180.224.54.115,M045,Online,44.0,Doctor,34.0,1.0,5500.56,2024-11-04 08:09:06,2,1
508.16,Debit,Mesa,7.28.148.225,M038,ATM,39.0,Engineer,131.0,1.0,5609.44,2024-11-04 08:09:54,2,1
332.33,Debit,Kansas City,52.1.78.30,M039,ATM,27.0,Student,101.0,1.0,192.6300000000001,2024-11-04 08:11:27,2,0
362.09,Debit,New York,187.52.200.18,M093,Branch,32.0,Engineer,31.000000000000014,1.0,6590.28,2024-11-04 08:07:38,2,1
42.579999999999984,Debit,San Jose,214.247.164.80,M057,Online,30.0,Doctor,80.0,1.0,13485.0,2024-11-04 08:10:23,1,1
248.66,Debit,Chicago,175.166.115.182,M058,Online,28.0,Engineer,113.0,1.0,2571.39,2024-11-04 08:11:30,1,0
61.77000000000001,Debit,Charlotte,55.154.161.250,M082,Branch,56.0,Doctor,49.0,1.0,12352.2,2024-11-04 08:11:35,1,1
268.92,Debit,Chicago,199.6.127.153,M022,Branch,29.0,Engineer,148.0,1.0,8765.38,2024-11-04 08:06:36,1,1
125.14,Debit,Baltimore,48.89.167.189,M080,Branch,20.0,Student,31.000000000000014,1.0,1845.1800000000003,2024-11-04 08:10:42,1,0
47.599999999999994,Debit,Austin,163.58.140.206,M026,Online,53.0,Engineer,115.0,1.0,1382.5100000000002,2024-11-04 08:08:20,1,3
592.82,Debit,Memphis,193.108.17.115,M076,Online,74.0,Retired,248.0,1.0,7508.98,2024-11-04 08:12:14,2,3
372.5,Debit,Nashville,205.45.234.42,M073,ATM,22.0,Student,211.0,1.0,3901.82,2024-11-04 08:10:26,2,0
4.719999999999999,Debit,Fort Worth,45.64.74.86,M051,Branch,32.0,Engineer,19.999999999999986,1.0,4792.01,2024-11-04 08:09:28,1,1
144.93,Debit,Fresno,141.121.30.32,M093,Branch,42.0,Engineer,74.0,1.0,6887.52,2024-11-04 08:09:18,1,1
316.56,Debit,Denver,13.188.62.74,M052,Online,28.0,Engineer,261.0,1.0,8643.51,2024-11-04 08:09:57,2,1
421.25,Debit,Fort Worth,156.134.123.253,M007,Online,25.0,Student,66.0,1.0,7174.69,2024-11-04 08:07:46,2,2
185.71,Debit,Virginia Beach,32.71.250.58,M084,Branch,48.0,Engineer,194.0,1.0,2679.91,2024-11-04 08:09:41,1,3
297.03,Debit,Austin,198.39.35.23,M041,Online,61.0,Retired,151.0,1.0,1088.62,2024-11-04 08:10:10,1,3
99.51999999999998,Debit,San Diego,24.181.236.233,M083,ATM,52.0,Engineer,127.0,1.0,3798.09,2024-11-04 08:11:40,1,3
139.69,Debit,Indianapolis,147.119.62.178,M025,Online,52.0,Engineer,180.0,1.0,9567.94,2024-11-04 08:07:56,1,1
112.72,Debit,Washington,189.248.139.91,M028,Branch,31.0,Doctor,17.0,1.0,9630.0,2024-11-04 08:12:19,1,1
568.88,Debit,Nashville,213.15.9.253,M076,Branch,19.000000000000004,Student,105.0,1.0,1307.8599999999997,2024-11-04 08:08:34,2,2
189.03,Debit,Oklahoma City,41.82.55.163,M046,ATM,28.0,Student,50.0,1.0,1916.46,2024-11-04 08:09:07,1,2
189.08,Debit,Miami,210.136.14.108,M011,Branch,68.0,Doctor,238.0,1.0,10790.8,2024-11-04 08:08:48,1,1
283.15,Debit,Baltimore,36.77.94.252,M089,Online,24.0,Student,180.0,1.0,603.79,2024-11-04 08:11:16,1,0
151.82,Debit,Chicago,165.114.224.47,M013,ATM,51.0,Retired,105.0,1.0,2197.12,2024-11-04 08:11:54,1,3
438.59,Debit,San Jose,193.217.248.188,M035,Online,37.0,Engineer,103.0,1.0,8994.39,2024-11-04 08:09:32,2,1
501.15,Debit,Phoenix,180.224.54.115,M088,Branch,47.0,Engineer,208.0,1.0,8821.84,2024-11-04 08:11:33,2,1
8.949999999999989,Debit,Oklahoma City,11.167.243.171,M008,Online,76.0,Retired,102.0,1.0,3299.84,2024-11-04 08:09:45,1,3
173.6,Debit,Austin,151.247.130.190,M043,Online,21.0,Student,160.0,1.0,421.4399999999996,2024-11-04 08:09:35,1,0
149.4,Debit,Chicago,154.138.163.229,M039,ATM,53.0,Retired,123.0,1.0,1035.2200000000007,2024-11-04 08:10:16,1,3
724.18,Debit,Fort Worth,104.155.121.252,M002,Branch,41.0,Doctor,134.0,1.0,10922.78,2024-11-04 08:08:21,0,1
124.98,Debit,Washington,40.192.99.27,M062,ATM,24.0,Student,78.0,1.0,642.0,2024-11-04 08:08:27,1,2
487.32,Debit,Kansas City,35.73.67.98,M005,Branch,52.0,Doctor,164.0,1.0,7707.96,2024-11-04 08:09:23,2,1
205.65,Debit,Houston,157.164.245.130,M080,Branch,62.0,Retired,144.0,1.0,3582.16,2024-11-04 08:09:27,1,3
39.41,Debit,Louisville,58.190.9.136,M030,Branch,25.0,Student,132.0,1.0,921.9099999999999,2024-11-04 08:11:02,1,0
254.0,Debit,Nashville,49.31.186.82,M098,Branch,35.0,Doctor,63.0,1.0,5788.53,2024-11-04 08:08:07,1,1
436.8,Debit,Houston,153.178.166.93,M098,Branch,36.0,Engineer,213.0,1.0,4515.43,2024-11-04 08:06:59,2,3
224.73,Debit,Miami,3.102.127.165,M002,Branch,76.0,Retired,63.0,1.0,7551.89,2024-11-04 08:08:39,1,3
132.42,Debit,Denver,203.174.215.229,M069,ATM,18.0,Student,164.0,1.0,726.3900000000003,2024-11-04 08:11:58,1,0
83.16,Debit,Los Angeles,45.64.74.86,M091,ATM,61.0,Retired,177.0,1.0,3065.87,2024-11-04 08:08:46,1,3
615.58,Debit,Jacksonville,168.55.199.214,M059,ATM,42.0,Doctor,133.0,1.0,14343.0,2024-11-04 08:10:55,0,1
7.949999999999989,Debit,Phoenix,101.120.142.50,M087,ATM,79.0,Retired,65.0,1.0,5631.2,2024-11-04 08:10:06,1,3
499.48,Debit,Charlotte,200.13.225.150,M012,ATM,24.0,Student,133.0,1.0,1242.62,2024-11-04 08:08:44,2,0
138.82,Debit,Fort Worth,83.207.115.164,M030,Online,77.0,Retired,53.0,1.0,3100.2200000000003,2024-11-04 08:11:48,1,3
292.08,Debit,Columbus,218.54.207.160,M067,ATM,72.0,Retired,32.0,1.0,7950.48,2024-11-04 08:09:34,1,3
63.97999999999999,Debit,Baltimore,182.225.2.156,M026,Online,54.0,Doctor,258.0,1.0,7954.12,2024-11-04 08:06:53,1,1
235.21,Debit,Boston,106.244.1.47,M007,Branch,67.0,Doctor,74.0,1.0,5946.61,2024-11-04 08:10:59,1,3
201.73,Debit,Baltimore,214.67.148.245,M096,Online,57.0,Engineer,78.0,1.0,6650.71,2024-11-04 08:12:07,1,3
161.31,Debit,Nashville,34.86.220.205,M051,ATM,28.0,Student,13.0,1.0,1268.67,2024-11-04 08:08:54,1,2
18.409999999999997,Debit,Atlanta,58.190.9.136,M072,Branch,53.0,Doctor,168.0,1.0,8287.54,2024-11-04 08:11:30,1,1
290.02,Debit,Milwaukee,173.252.44.183,M005,Branch,55.0,Engineer,246.0,1.0,4746.71,2024-11-04 08:07:56,1,3
48.05000000000001,Debit,New York,125.225.212.244,M060,Branch,27.0,Engineer,38.0,1.0,5334.97,2024-11-04 08:09:07,1,2
359.42,Debit,Baltimore,23.163.145.195,M089,Branch,55.0,Doctor,30.0,1.0,1765.4499999999998,2024-11-04 08:06:42,2,3
32.91,Debit,Fort Worth,54.252.249.33,M036,Online,19.000000000000004,Student,255.0,1.0,427.3000000000002,2024-11-04 08:06:44,1,0
31.810000000000002,Debit,Fort Worth,147.114.91.132,M033,Online,51.0,Retired,149.0,1.0,1406.6,2024-11-04 08:06:48,1,3
220.2,Debit,Boston,23.255.214.209,M047,Online,28.0,Student,102.0,1.0,1075.15,2024-11-04 08:11:18,1,0
141.90999999999997,Debit,Miami,152.234.65.155,M051,Branch,23.0,Student,49.0,1.0,791.9700000000003,2024-11-04 08:09:42,1,2
95.82999999999998,Debit,Washington,133.67.250.163,M070,Online,27.0,Student,91.0,1.0,1726.4,2024-11-04 08:08:23,1,2
50.75,Debit,Boston,157.47.114.20,M018,ATM,62.0,Doctor,185.0,1.0,8271.47,2024-11-04 08:07:41,1,1
185.07,Debit,Chicago,76.136.92.235,M062,Branch,22.0,Student,159.0,1.0,636.4200000000001,2024-11-04 08:07:39,1,0
293.54,Debit,Sacramento,16.94.155.46,M026,Online,40.0,Engineer,45.0,1.0,2290.1,2024-11-04 08:08:24,1,2
285.26,Debit,Atlanta,64.57.44.102,M062,ATM,28.0,Student,93.0,1.0,167.72000000000025,2024-11-04 08:11:15,1,0
743.03,Debit,New York,73.54.203.165,M050,ATM,50.0,Engineer,174.0,1.0,4111.38,2024-11-04 08:09:19,0,3
231.92,Debit,Indianapolis,47.82.77.181,M049,ATM,66.0,Doctor,12.0,1.0,5715.08,2024-11-04 08:11:27,1,3
81.07999999999998,Debit,Omaha,119.43.28.203,M089,ATM,58.0,Engineer,56.0,1.0,7788.91,2024-11-04 08:07:17,1,1
211.91,Debit,Indianapolis,166.79.195.157,M075,Online,20.0,Student,181.0,1.0,927.4700000000003,2024-11-04 08:08:46,1,0
17.20999999999998,Debit,Omaha,119.43.28.203,M004,Online,23.0,Student,219.0,1.0,914.1599999999999,2024-11-04 08:06:59,1,2
38.370000000000005,Debit,San Antonio,136.162.111.135,M003,ATM,63.0,Doctor,135.0,1.0,8647.04,2024-11-04 08:10:04,1,1
269.79,Debit,San Jose,82.115.199.37,M013,ATM,52.0,Engineer,17.0,1.0,1292.1,2024-11-04 08:07:59,1,2
605.42,Debit,Mesa,25.188.196.47,M085,ATM,21.0,Student,33.0,1.0,392.34000000000015,2024-11-04 08:09:40,0,2
862.34,Debit,Kansas City,49.174.157.140,M070,Branch,57.0,Doctor,72.0,1.0,9903.48,2024-11-04 08:12:05,0,1
36.97,Debit,Virginia Beach,175.210.47.87,M087,Branch,41.0,Engineer,79.0,1.0,2850.92,2024-11-04 08:07:48,1,2
137.59,Debit,Nashville,161.25.82.11,M065,ATM,30.0,Doctor,95.0,1.0,10679.67,2024-11-04 08:11:30,1,1
430.98,Debit,Baltimore,168.55.199.214,M058,Branch,24.0,Student,93.0,1.0,569.25,2024-11-04 08:11:00,2,0
13.870000000000005,Debit,Phoenix,37.227.215.145,M077,Branch,24.0,Student,19.999999999999986,1.0,954.8299999999999,2024-11-04 08:07:47,1,2
302.82,Debit,Jacksonville,79.47.176.19,M020,ATM,36.0,Engineer,175.0,1.0,9384.54,2024-11-04 08:07:31,2,1
406.81,Debit,New York,207.157.126.125,M016,Online,66.0,Retired,84.0,1.0,1968.3599999999997,2024-11-04 08:08:46,2,3
256.3,Debit,New York,133.63.96.21,M066,Online,53.0,Retired,172.0,1.0,4203.05,2024-11-04 08:06:23,1,3
95.78,Debit,Atlanta,221.23.158.87,M061,Online,22.0,Student,27.0,1.0,271.6400000000003,2024-11-04 08:09:16,1,0
903.19,Debit,El Paso,174.61.77.54,M028,Online,22.0,Student,65.0,1.0,8627.08,2024-11-04 08:06:37,0,2
847.45,Debit,Jacksonville,151.247.130.190,M042,Branch,28.0,Student,175.0,1.0,422.3199999999997,2024-11-04 08:09:30,0,0
18.45999999999998,Debit,Charlotte,166.41.54.117,M032,Branch,68.0,Retired,213.0,1.0,6381.6,2024-11-04 08:10:17,1,3
603.23,Debit,Detroit,38.210.156.148,M017,Branch,28.0,Student,48.0,1.0,117.97999999999956,2024-11-04 08:08:18,0,0
414.77,Debit,San Francisco,49.20.211.229,M014,Online,29.0,Doctor,274.0,1.0,5599.81,2024-11-04 08:08:05,2,1
886.19,Debit,Chicago,115.96.94.156,M081,Branch,61.0,Retired,69.0,1.0,7904.24,2024-11-04 08:08:29,0,3
440.03,Debit,San Jose,5.74.9.122,M099,Online,49.0,Engineer,88.0,1.0,1490.44,2024-11-04 08:10:19,2,3
76.38999999999999,Debit,Denver,136.250.159.93,M019,Branch,18.0,Student,219.0,1.0,5976.0,2024-11-04 08:10:09,1,0
6.029999999999973,Debit,Chicago,86.83.61.143,M035,Branch,76.0,Retired,70.0,1.0,3290.72,2024-11-04 08:09:27,1,3
249.34,Debit,Charlotte,152.140.239.181,M088,ATM,26.0,Engineer,197.0,1.0,3030.9700000000003,2024-11-04 08:07:57,1,0
421.52,Debit,San Jose,177.172.184.163,M064,Branch,20.0,Student,67.0,1.0,369.8599999999997,2024-11-04 08:10:21,2,2
189.77,Debit,Raleigh,116.43.88.219,M011,Branch,58.0,Engineer,24.0,1.0,6570.36,2024-11-04 08:11:28,1,3
73.19,Debit,Atlanta,152.140.239.181,M025,Branch,76.0,Retired,213.0,1.0,2264.98,2024-11-04 08:10:26,1,3
30.52000000000001,Debit,Jacksonville,104.165.213.58,M005,Branch,62.0,Doctor,122.0,1.0,12327.74,2024-11-04 08:07:18,1,1
170.24,Debit,San Francisco,47.167.178.158,M050,Branch,62.0,Retired,133.0,1.0,5172.99,2024-11-04 08:08:04,1,3
56.620000000000005,Debit,Austin,48.31.196.24,M069,Branch,54.0,Doctor,121.0,1.0,8981.1,2024-11-04 08:08:45,1,1
53.139999999999986,Debit,Las Vegas,115.96.94.156,M062,ATM,34.0,Doctor,70.0,1.0,7915.0,2024-11-04 08:07:15,1,1
587.23,Debit,Omaha,50.202.8.53,M007,Online,27.0,Student,144.0,1.0,500.84000000000015,2024-11-04 08:09:21,2,2
135.15,Debit,Chicago,77.208.193.198,M100,Online,72.0,Retired,50.0,1.0,5878.14,2024-11-04 08:10:37,1,3
39.47999999999999,Debit,Omaha,152.234.65.155,M017,ATM,56.0,Retired,38.0,1.0,5889.51,2024-11-04 08:11:50,1,3
451.68,Debit,Houston,210.160.90.52,M072,Online,33.0,Engineer,15.0,1.0,4381.54,2024-11-04 08:09:51,2,3
427.69,Debit,Raleigh,24.148.92.177,M088,ATM,43.0,Engineer,236.0,1.0,2443.54,2024-11-04 08:11:53,2,3
254.86,Debit,Boston,59.127.135.25,M013,Branch,23.0,Student,102.0,1.0,699.8999999999996,2024-11-04 08:11:39,1,0
190.17,Debit,Baltimore,148.181.195.227,M043,ATM,49.0,Doctor,265.0,1.0,12893.850000000002,2024-11-04 08:08:48,1,1
93.22,Debit,Charlotte,70.130.169.235,M030,Online,52.0,Retired,52.0,1.0,1014.6299999999997,2024-11-04 08:09:41,1,3
641.06,Debit,Chicago,115.96.94.156,M099,ATM,23.0,Student,25.0,1.0,1602.13,2024-11-04 08:07:21,0,0
836.45,Debit,Virginia Beach,156.134.123.253,M043,Online,61.0,Retired,63.0,1.0,1731.8900000000003,2024-11-04 08:12:12,0,3
609.52,Debit,Washington,125.225.212.244,M076,ATM,78.0,Retired,169.0,1.0,3485.03,2024-11-04 08:08:19,0,3
100.00999999999999,Debit,Philadelphia,82.115.199.37,M061,ATM,50.0,Doctor,63.0,1.0,6393.12,2024-11-04 08:09:27,1,1
111.07999999999998,Debit,Chicago,175.230.206.232,M064,Online,70.0,Doctor,83.0,1.0,7037.34,2024-11-04 08:10:59,1,1
78.62,Debit,Oklahoma City,80.90.35.146,M084,Branch,32.0,Doctor,52.0,1.0,1360.85,2024-11-04 08:08:12,1,2
333.97,Debit,Fresno,98.39.212.221,M011,Branch,52.0,Doctor,45.0,1.0,5237.36,2024-11-04 08:11:48,2,1
30.870000000000005,Debit,Fresno,34.92.221.183,M025,ATM,33.0,Doctor,295.0,1.0,14348.65,2024-11-04 08:10:43,1,1
710.4299999999998,Debit,San Diego,189.198.67.252,M007,Online,67.0,Retired,115.0,1.0,5625.55,2024-11-04 08:08:42,0,3
220.23,Debit,Milwaukee,19.20.13.234,M059,ATM,41.0,Engineer,48.0,1.0,3438.02,2024-11-04 08:06:33,1,3
27.279999999999973,Debit,Atlanta,193.108.17.115,M070,ATM,29.0,Doctor,96.0,1.0,10668.24,2024-11-04 08:09:42,1,1
101.51999999999998,Debit,Tucson,63.82.133.139,M086,ATM,49.0,Engineer,98.0,1.0,2018.9,2024-11-04 08:08:38,1,3
162.65,Debit,New York,112.86.148.212,M088,ATM,59.0,Engineer,147.0,1.0,9500.95,2024-11-04 08:11:20,1,1
10.52000000000001,Debit,Kansas City,1.238.163.61,M019,ATM,55.0,Retired,30.0,1.0,2472.99,2024-11-04 08:11:06,1,3
270.72,Debit,Los Angeles,145.76.10.8,M027,Branch,38.0,Doctor,37.0,1.0,6522.47,2024-11-04 08:12:10,1,1
247.58,Debit,San Antonio,32.240.176.64,M068,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,2024-11-04 08:07:18,1,2
109.91,Debit,Seattle,173.135.78.201,M074,Branch,38.0,Doctor,90.0,1.0,12896.060000000001,2024-11-04 08:10:57,1,1
224.28,Debit,Chicago,189.20.224.220,M068,Online,64.0,Retired,68.0,1.0,5767.51,2024-11-04 08:10:52,1,3
608.79,Debit,Fort Worth,158.129.49.240,M015,Online,55.0,Engineer,157.0,1.0,2991.17,2024-11-04 08:12:18,0,3
203.34,Debit,Phoenix,69.82.61.135,M061,ATM,60.0,Doctor,66.0,1.0,13586.99,2024-11-04 08:09:43,1,1
90.88,Debit,Chicago,175.210.47.87,M071,ATM,26.0,Engineer,284.0,1.0,7117.35,2024-11-04 08:10:50,1,1
393.92,Debit,Memphis,141.121.30.32,M061,Branch,72.0,Retired,47.0,1.0,7318.64,2024-11-04 08:12:07,2,3
19.390000000000015,Debit,Chicago,201.95.180.152,M062,ATM,43.0,Doctor,45.0,1.0,9847.6,2024-11-04 08:11:24,1,1
289.05,Debit,New York,174.61.77.54,M088,ATM,75.0,Retired,116.0,1.0,5683.49,2024-11-04 08:11:58,1,3
46.110000000000014,Debit,San Francisco,13.88.251.53,M048,Online,33.0,Doctor,233.0,1.0,5225.73,2024-11-04 08:10:44,1,1
335.5,Debit,Sacramento,107.247.202.71,M003,ATM,63.0,Retired,47.0,1.0,6445.4,2024-11-04 08:12:23,2,3
388.07,Debit,Seattle,44.197.126.59,M067,Online,24.0,Student,68.0,1.0,289.71000000000004,2024-11-04 08:10:37,2,2
787.41,Debit,Memphis,150.25.200.56,M081,Online,25.0,Student,39.0,1.0,300.8699999999999,2024-11-04 08:06:44,0,2
22.30000000000004,Debit,Philadelphia,133.63.96.21,M030,ATM,21.0,Student,90.0,1.0,1200.35,2024-11-04 08:12:18,1,2
203.12,Debit,San Jose,77.21.150.75,M078,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,2024-11-04 08:09:15,1,3
0.2599999999999909,Debit,Oklahoma City,60.197.167.40,M090,Online,20.0,Student,173.0,1.0,1833.67,2024-11-04 08:07:45,1,2
